mode,compiler,trial,cores,batch_size,repetition,wall_time_s,peak_rss_mb
bulk,gcc,trial_52,4,25,1,18.1266,269.72
bulk,clang,trial_52,4,25,1,16.6348,152.89
bulk,clang,trial_52,2,25,1,12.7094,101.54
bulk,gcc,trial_52,1,25,1,13.6656,158.33
bulk,clang,trial_52,1,25,1,13.4203,57.73
bulk,gcc,trial_52,8,25,1,22.2835,769.78
bulk,clang,trial_52,8,25,1,14.9298,364.15
bulk,gcc,trial_52,2,5,1,21.5065,165.36
bulk,clang,trial_52,2,5,1,17.6493,82.67
bulk,clang,trial_52,4,5,1,17.1394,196.82
bulk,clang,trial_52,1,5,1,19.8118,46.46
bulk,clang,trial_52,8,5,1,18.6927,195.35
bulk,gcc,trial_52,4,5,1,23.7486,206.38
bulk,gcc,trial_52,8,5,1,26.7322,1034.33
bulk,gcc,trial_52,1,5,1,19.1719,156.9
bulk,clang,trial_52,1,50,1,11.4208,36.84
bulk,clang,trial_52,8,50,1,18.251,267.65
bulk,gcc,trial_52,8,50,1,22.0773,713.26
bulk,gcc,trial_52,1,50,1,17.8296,167.96
bulk,gcc,trial_52,2,50,1,19.934,348.87
bulk,clang,trial_52,2,50,1,13.0974,76.32
bulk,clang,trial_52,4,50,1,13.5202,165.18
bulk,gcc,trial_52,4,50,1,15.1403,294.18
bulk,clang,trial_52,2,75,1,11.5427,77.04
bulk,gcc,trial_52,2,75,1,18.8942,126.37
bulk,gcc,trial_52,4,75,1,18.9574,409.29
bulk,gcc,trial_52,8,75,1,22.0359,390.56
bulk,clang,trial_52,4,75,1,15.311,172.82
bulk,clang,trial_52,8,75,1,16.1682,265.64
bulk,gcc,trial_52,1,75,1,17.3933,204.35
bulk,clang,trial_52,1,75,1,13.3412,42.73
seq,gcc,trial_52,1,-,1,23.4414,71.44
seq,clang,trial_52,2,-,1,17.0507,65.4
seq,gcc,trial_52,2,-,1,24.1204,91.0
seq,clang,trial_52,4,-,1,17.3237,159.06
seq,gcc,trial_52,4,-,1,24.6337,210.31
seq,clang,trial_52,8,-,1,23.7814,142.41
seq,gcc,trial_52,8,-,1,25.7321,320.73
seq,clang,trial_53,1,-,1,20.8844,44.29
bulk,gcc,trial_53,2,25,1,19.0428,215.83
bulk,gcc,trial_53,4,25,1,18.7283,840.89
bulk,clang,trial_53,4,25,1,14.942,157.42
bulk,clang,trial_53,2,25,1,13.7776,82.06
bulk,gcc,trial_53,1,25,1,16.3863,247.66
bulk,clang,trial_53,1,25,1,14.8473,57.3
bulk,gcc,trial_53,8,25,1,22.6287,1115.88
bulk,clang,trial_53,8,25,1,16.9913,461.3
bulk,gcc,trial_53,2,5,1,21.9703,92.84
bulk,clang,trial_53,2,5,1,17.7644,63.93
bulk,clang,trial_53,4,5,1,17.2114,161.41
bulk,clang,trial_53,1,5,1,15.7473,46.0
bulk,clang,trial_53,8,5,1,20.8,186.45
bulk,gcc,trial_53,4,5,1,19.1945,379.16
bulk,gcc,trial_53,8,5,1,23.0434,1449.44
bulk,gcc,trial_53,1,5,1,21.7414,149.62
bulk,clang,trial_53,1,50,1,12.604,28.32
bulk,clang,trial_53,8,50,1,16.1675,327.24
bulk,gcc,trial_53,8,50,1,21.8869,578.32
bulk,gcc,trial_53,1,50,1,15.8218,183.54
bulk,gcc,trial_53,2,50,1,16.8731,170.19
bulk,clang,trial_53,2,50,1,12.7824,115.4
bulk,clang,trial_53,4,50,1,13.5556,187.79
bulk,gcc,trial_53,4,50,1,21.4083,250.27
bulk,clang,trial_53,2,75,1,13.6567,104.7
bulk,gcc,trial_53,2,75,1,16.9765,159.12
bulk,gcc,trial_53,4,75,1,19.7583,755.08
bulk,gcc,trial_53,8,75,1,22.6453,490.39
bulk,clang,trial_53,4,75,1,14.2996,91.8
bulk,clang,trial_53,8,75,1,17.7548,182.02
bulk,gcc,trial_53,1,75,1,14.9698,192.94
bulk,clang,trial_53,1,75,1,11.0203,48.14
seq,gcc,trial_53,1,-,1,23.8065,165.32
seq,clang,trial_53,2,-,1,17.6172,69.4
seq,gcc,trial_53,2,-,1,25.0394,180.99
seq,clang,trial_53,4,-,1,16.7096,163.88
seq,gcc,trial_53,4,-,1,23.8069,369.27
seq,clang,trial_53,8,-,1,19.635,452.79
seq,gcc,trial_53,8,-,1,25.2952,1288.64
seq,clang,trial_54,1,-,1,18.363,38.58
bulk,gcc,trial_54,2,25,1,19.526,177.5
bulk,gcc,trial_54,4,25,1,20.5894,763.55
bulk,clang,trial_54,4,25,1,14.5586,128.98
bulk,clang,trial_54,2,25,1,13.6423,103.13
bulk,gcc,trial_54,1,25,1,16.448,226.8
bulk,clang,trial_54,1,25,1,12.5717,44.71
bulk,gcc,trial_54,8,25,1,19.3612,652.12
bulk,clang,trial_54,8,25,1,17.0056,329.88
bulk,gcc,trial_54,2,5,1,19.822,116.65
bulk,clang,trial_54,2,5,1,16.6156,84.16
bulk,clang,trial_54,4,5,1,16.3668,108.37
bulk,clang,trial_54,1,5,1,17.8393,57.24
bulk,clang,trial_54,8,5,1,18.6784,270.9
bulk,gcc,trial_54,4,5,1,19.2787,206.38
bulk,gcc,trial_54,8,5,1,23.3555,1169.6
bulk,gcc,trial_54,1,5,1,23.1608,160.07
bulk,clang,trial_54,1,50,1,11.9493,63.73
bulk,clang,trial_54,8,50,1,16.0087,347.97
bulk,gcc,trial_54,8,50,1,19.2664,743.87
bulk,gcc,trial_54,1,50,1,17.5797,249.95
bulk,gcc,trial_54,2,50,1,18.071,278.62
bulk,clang,trial_54,2,50,1,11.8883,84.06
bulk,clang,trial_54,4,50,1,16.5352,211.97
bulk,gcc,trial_54,4,50,1,21.5152,583.57
bulk,clang,trial_54,2,75,1,16.0446,82.35
bulk,gcc,trial_54,2,75,1,17.8013,600.78
bulk,gcc,trial_54,4,75,1,18.351,581.98
bulk,gcc,trial_54,8,75,1,20.6438,1298.68
bulk,clang,trial_54,4,75,1,15.0376,153.54
bulk,clang,trial_54,8,75,1,16.9892,431.31
bulk,gcc,trial_54,1,75,1,14.4253,81.38
bulk,clang,trial_54,1,75,1,12.5324,47.93
seq,gcc,trial_54,1,-,1,25.151,114.58
seq,clang,trial_54,2,-,1,18.8106,71.32
seq,gcc,trial_54,2,-,1,25.9798,263.12
seq,clang,trial_54,4,-,1,19.2314,71.46
seq,gcc,trial_54,4,-,1,25.3903,401.08
seq,clang,trial_54,8,-,1,20.7214,325.11
seq,gcc,trial_54,8,-,1,24.5972,967.49
seq,clang,trial_55,1,-,1,19.0229,63.39
bulk,gcc,trial_55,2,25,1,16.5596,115.93
bulk,gcc,trial_55,4,25,1,18.3585,1167.2
bulk,clang,trial_55,4,25,1,14.6988,161.83
bulk,clang,trial_55,2,25,1,14.1936,85.56
bulk,gcc,trial_55,1,25,1,16.2343,170.04
bulk,clang,trial_55,1,25,1,15.5576,71.21
bulk,gcc,trial_55,8,25,1,21.9371,1091.7
bulk,clang,trial_55,8,25,1,18.4132,255.14
bulk,gcc,trial_55,2,5,1,23.4931,126.02
bulk,clang,trial_55,2,5,1,17.9749,75.49
bulk,clang,trial_55,4,5,1,17.9859,192.6
bulk,clang,trial_55,1,5,1,17.1968,37.87
bulk,clang,trial_55,8,5,1,18.7036,337.44
bulk,gcc,trial_55,4,5,1,21.8901,336.14
bulk,gcc,trial_55,8,5,1,23.2906,504.67
bulk,gcc,trial_55,1,5,1,20.9499,112.39
bulk,clang,trial_55,1,50,1,12.9386,42.86
bulk,clang,trial_55,8,50,1,15.7797,431.51
bulk,gcc,trial_55,8,50,1,23.4274,557.0
bulk,gcc,trial_55,1,50,1,16.7852,166.97
bulk,gcc,trial_55,2,50,1,16.3127,389.01
bulk,clang,trial_55,2,50,1,11.4966,94.71
bulk,clang,trial_55,4,50,1,15.8947,114.99
bulk,gcc,trial_55,4,50,1,22.9686,346.73
bulk,clang,trial_55,2,75,1,15.6518,84.15
bulk,gcc,trial_55,2,75,1,18.8673,233.68
bulk,gcc,trial_55,4,75,1,24.0367,584.3
bulk,gcc,trial_55,8,75,1,23.5869,1032.99
bulk,clang,trial_55,4,75,1,15.3772,163.75
bulk,clang,trial_55,8,75,1,17.9297,455.22
bulk,gcc,trial_55,1,75,1,17.0338,195.23
bulk,clang,trial_55,1,75,1,12.6154,61.35
seq,gcc,trial_55,1,-,1,22.2199,133.59
seq,clang,trial_55,2,-,1,16.6791,64.07
seq,gcc,trial_55,2,-,1,25.0442,91.0
seq,clang,trial_55,4,-,1,17.522,192.94
seq,gcc,trial_55,4,-,1,26.6378,665.16
seq,clang,trial_55,8,-,1,22.6542,344.57
seq,gcc,trial_55,8,-,1,27.1782,739.36
seq,clang,trial_56,1,-,1,22.1786,22.14
bulk,gcc,trial_56,2,25,1,17.7694,351.43
bulk,gcc,trial_56,4,25,1,21.4386,537.93
bulk,clang,trial_56,4,25,1,14.744,221.99
bulk,clang,trial_56,2,25,1,13.8557,78.32
bulk,gcc,trial_56,1,25,1,17.7096,150.6
bulk,clang,trial_56,1,25,1,13.3014,28.81
bulk,gcc,trial_56,8,25,1,16.9912,1028.3
bulk,clang,trial_56,8,25,1,19.739,173.96
bulk,gcc,trial_56,2,5,1,20.7884,234.44
bulk,clang,trial_56,2,5,1,17.3653,75.63
bulk,clang,trial_56,4,5,1,16.9094,97.28
bulk,clang,trial_56,1,5,1,18.157,54.45
bulk,clang,trial_56,8,5,1,19.6747,149.43
bulk,gcc,trial_56,4,5,1,25.8781,406.65
bulk,gcc,trial_56,8,5,1,24.6691,1428.06
bulk,gcc,trial_56,1,5,1,22.4552,129.64
bulk,clang,trial_56,1,50,1,14.6535,67.34
bulk,clang,trial_56,8,50,1,16.9946,378.79
bulk,gcc,trial_56,8,50,1,18.3837,391.22
bulk,gcc,trial_56,1,50,1,16.0799,221.09
bulk,gcc,trial_56,2,50,1,16.6628,403.12
bulk,clang,trial_56,2,50,1,14.3713,127.27
bulk,clang,trial_56,4,50,1,15.0593,295.94
bulk,gcc,trial_56,4,50,1,21.0607,451.01
bulk,clang,trial_56,2,75,1,14.6245,58.1
bulk,gcc,trial_56,2,75,1,18.5713,209.54
bulk,gcc,trial_56,4,75,1,20.9281,451.84
bulk,gcc,trial_56,8,75,1,16.1434,390.56
bulk,clang,trial_56,4,75,1,14.8564,98.35
bulk,clang,trial_56,8,75,1,18.5626,263.14
bulk,gcc,trial_56,1,75,1,16.4834,153.28
bulk,clang,trial_56,1,75,1,14.9904,54.47
seq,gcc,trial_56,1,-,1,24.6862,88.08
seq,clang,trial_56,2,-,1,20.5159,75.33
seq,gcc,trial_56,2,-,1,25.1543,245.28
seq,clang,trial_56,4,-,1,17.7015,131.45
seq,gcc,trial_56,4,-,1,26.4709,351.63
seq,clang,trial_56,8,-,1,22.745,344.74
seq,gcc,trial_56,8,-,1,24.0844,345.08
seq,clang,trial_57,1,-,1,19.7406,33.72
bulk,gcc,trial_57,2,25,1,17.4981,115.93
bulk,gcc,trial_57,4,25,1,21.3146,559.77
bulk,clang,trial_57,4,25,1,15.4213,220.27
bulk,clang,trial_57,2,25,1,11.6448,92.49
bulk,gcc,trial_57,1,25,1,15.6307,202.45
bulk,clang,trial_57,1,25,1,13.6946,62.08
bulk,gcc,trial_57,8,25,1,23.9623,413.01
bulk,clang,trial_57,8,25,1,16.5856,445.9
bulk,gcc,trial_57,2,5,1,24.2147,117.55
bulk,clang,trial_57,2,5,1,18.4693,84.4
bulk,clang,trial_57,4,5,1,15.1912,111.62
bulk,clang,trial_57,1,5,1,16.9177,43.15
bulk,clang,trial_57,8,5,1,21.4828,346.38
bulk,gcc,trial_57,4,5,1,24.4353,302.18
bulk,gcc,trial_57,8,5,1,21.3397,435.34
bulk,gcc,trial_57,1,5,1,22.6126,204.13
bulk,clang,trial_57,1,50,1,11.5971,54.35
bulk,clang,trial_57,8,50,1,15.1057,483.09
bulk,gcc,trial_57,8,50,1,19.3133,1141.82
bulk,gcc,trial_57,1,50,1,17.5282,95.36
bulk,gcc,trial_57,2,50,1,16.7801,336.08
bulk,clang,trial_57,2,50,1,15.9151,87.9
bulk,clang,trial_57,4,50,1,14.4581,180.98
bulk,gcc,trial_57,4,50,1,22.4805,250.27
bulk,clang,trial_57,2,75,1,13.4217,107.76
bulk,gcc,trial_57,2,75,1,18.3701,139.86
bulk,gcc,trial_57,4,75,1,20.0126,608.02
bulk,gcc,trial_57,8,75,1,23.6806,890.69
bulk,clang,trial_57,4,75,1,15.2668,91.8
bulk,clang,trial_57,8,75,1,18.1297,412.59
bulk,gcc,trial_57,1,75,1,16.145,163.93
bulk,clang,trial_57,1,75,1,12.9994,64.5
seq,gcc,trial_57,1,-,1,23.504,78.47
seq,clang,trial_57,2,-,1,21.3258,66.65
seq,gcc,trial_57,2,-,1,24.825,219.64
seq,clang,trial_57,4,-,1,18.8873,138.98
seq,gcc,trial_57,4,-,1,23.4827,712.4
seq,clang,trial_57,8,-,1,19.0934,405.93
seq,gcc,trial_57,8,-,1,22.6444,411.79
seq,clang,trial_58,1,-,1,18.9424,57.04
bulk,gcc,trial_58,2,25,1,18.1754,178.45
bulk,gcc,trial_58,4,25,1,18.0387,751.51
bulk,clang,trial_58,4,25,1,15.1112,196.63
bulk,clang,trial_58,2,25,1,13.8061,85.6
bulk,gcc,trial_58,1,25,1,16.9375,182.56
bulk,clang,trial_58,1,25,1,14.4832,56.74
bulk,gcc,trial_58,8,25,1,19.0191,1152.88
bulk,clang,trial_58,8,25,1,17.8586,328.84
bulk,gcc,trial_58,2,5,1,16.1899,112.37
bulk,clang,trial_58,2,5,1,17.3065,67.77
bulk,clang,trial_58,4,5,1,17.2386,161.03
bulk,clang,trial_58,1,5,1,16.3296,33.61
bulk,clang,trial_58,8,5,1,19.7261,326.54
bulk,gcc,trial_58,4,5,1,22.3125,206.38
bulk,gcc,trial_58,8,5,1,21.2943,979.0
bulk,gcc,trial_58,1,5,1,19.6919,66.18
bulk,clang,trial_58,1,50,1,12.5822,57.23
bulk,clang,trial_58,8,50,1,18.1611,403.1
bulk,gcc,trial_58,8,50,1,22.3863,469.05
bulk,gcc,trial_58,1,50,1,13.5128,126.92
bulk,gcc,trial_58,2,50,1,19.6979,119.52
bulk,clang,trial_58,2,50,1,15.2728,71.11
bulk,clang,trial_58,4,50,1,14.2204,169.28
bulk,gcc,trial_58,4,50,1,18.6938,436.45
bulk,clang,trial_58,2,75,1,12.9784,89.99
bulk,gcc,trial_58,2,75,1,19.0912,123.7
bulk,gcc,trial_58,4,75,1,20.8995,580.77
bulk,gcc,trial_58,8,75,1,23.127,390.56
bulk,clang,trial_58,4,75,1,15.8465,102.4
bulk,clang,trial_58,8,75,1,17.1345,318.51
bulk,gcc,trial_58,1,75,1,14.4841,106.38
bulk,clang,trial_58,1,75,1,11.7715,54.8
seq,gcc,trial_58,1,-,1,25.6473,119.46
seq,clang,trial_58,2,-,1,21.0783,70.65
seq,gcc,trial_58,2,-,1,27.421,91.0
seq,clang,trial_58,4,-,1,19.4328,138.26
seq,gcc,trial_58,4,-,1,25.8435,489.2
seq,clang,trial_58,8,-,1,22.0721,294.0
seq,gcc,trial_58,8,-,1,26.4525,535.96
seq,clang,trial_59,1,-,1,19.3866,34.44
bulk,gcc,trial_59,2,25,1,19.1384,315.61
bulk,gcc,trial_59,4,25,1,22.0362,397.05
bulk,clang,trial_59,4,25,1,14.8394,310.2
bulk,clang,trial_59,2,25,1,15.0657,73.51
bulk,gcc,trial_59,1,25,1,16.9831,183.12
bulk,clang,trial_59,1,25,1,12.5517,48.75
bulk,gcc,trial_59,8,25,1,19.9761,580.51
bulk,clang,trial_59,8,25,1,16.8679,251.07
bulk,gcc,trial_59,2,5,1,20.9035,107.59
bulk,clang,trial_59,2,5,1,17.911,85.51
bulk,clang,trial_59,4,5,1,16.6681,120.5
bulk,clang,trial_59,1,5,1,17.307,42.03
bulk,clang,trial_59,8,5,1,21.6697,149.43
bulk,gcc,trial_59,4,5,1,18.427,218.08
bulk,gcc,trial_59,8,5,1,24.448,955.22
bulk,gcc,trial_59,1,5,1,19.2624,131.28
bulk,clang,trial_59,1,50,1,12.3573,64.34
bulk,clang,trial_59,8,50,1,19.4842,182.32
bulk,gcc,trial_59,8,50,1,25.8277,1187.65
bulk,gcc,trial_59,1,50,1,15.3232,176.53
bulk,gcc,trial_59,2,50,1,17.8423,298.3
bulk,clang,trial_59,2,50,1,14.7139,109.15
bulk,clang,trial_59,4,50,1,14.466,190.96
bulk,gcc,trial_59,4,50,1,18.9697,422.67
bulk,clang,trial_59,2,75,1,15.1661,80.39
bulk,gcc,trial_59,2,75,1,18.4518,286.08
bulk,gcc,trial_59,4,75,1,20.1366,261.64
bulk,gcc,trial_59,8,75,1,22.534,839.93
bulk,clang,trial_59,4,75,1,16.7322,111.16
bulk,clang,trial_59,8,75,1,18.7257,322.3
bulk,gcc,trial_59,1,75,1,15.4536,268.6
bulk,clang,trial_59,1,75,1,12.6246,62.51
seq,gcc,trial_59,1,-,1,24.4906,92.34
seq,clang,trial_59,2,-,1,19.5501,66.1
seq,gcc,trial_59,2,-,1,24.9191,344.9
seq,clang,trial_59,4,-,1,19.9737,71.46
seq,gcc,trial_59,4,-,1,29.3009,503.25
seq,clang,trial_59,8,-,1,22.2525,428.23
seq,gcc,trial_59,8,-,1,23.6137,746.12
seq,clang,trial_60,1,-,1,19.4687,39.11
bulk,gcc,trial_60,2,25,1,17.5975,243.34
bulk,gcc,trial_60,4,25,1,21.9293,700.73
bulk,clang,trial_60,4,25,1,15.4003,241.49
bulk,clang,trial_60,2,25,1,11.624,92.43
bulk,gcc,trial_60,1,25,1,16.5036,184.08
bulk,clang,trial_60,1,25,1,14.8483,56.57
bulk,gcc,trial_60,8,25,1,24.091,753.57
bulk,clang,trial_60,8,25,1,18.6123,357.3
bulk,gcc,trial_60,2,5,1,21.2395,230.26
bulk,clang,trial_60,2,5,1,17.8153,65.06
bulk,clang,trial_60,4,5,1,18.1419,126.15
bulk,clang,trial_60,1,5,1,16.5449,21.92
bulk,clang,trial_60,8,5,1,19.172,151.92
bulk,gcc,trial_60,4,5,1,24.3757,282.46
bulk,gcc,trial_60,8,5,1,22.8348,606.71
bulk,gcc,trial_60,1,5,1,17.8781,133.89
bulk,clang,trial_60,1,50,1,10.9408,53.22
bulk,clang,trial_60,8,50,1,18.3989,482.85
bulk,gcc,trial_60,8,50,1,24.4366,696.63
bulk,gcc,trial_60,1,50,1,14.5168,178.36
bulk,gcc,trial_60,2,50,1,19.9847,123.2
bulk,clang,trial_60,2,50,1,15.9061,94.55
bulk,clang,trial_60,4,50,1,13.1194,169.18
bulk,gcc,trial_60,4,50,1,23.5845,673.87
bulk,clang,trial_60,2,75,1,15.5191,95.13
bulk,gcc,trial_60,2,75,1,16.1974,123.7
bulk,gcc,trial_60,4,75,1,18.1772,436.06
bulk,gcc,trial_60,8,75,1,19.5748,485.48
bulk,clang,trial_60,4,75,1,15.7959,283.94
bulk,clang,trial_60,8,75,1,15.4485,263.62
bulk,gcc,trial_60,1,75,1,15.7534,150.5
bulk,clang,trial_60,1,75,1,9.5849,87.99
seq,gcc,trial_60,1,-,1,25.6983,152.53
seq,clang,trial_60,2,-,1,16.8928,72.24
seq,gcc,trial_60,2,-,1,23.1705,227.44
seq,clang,trial_60,4,-,1,19.7359,145.5
seq,gcc,trial_60,4,-,1,26.5164,291.11
seq,clang,trial_60,8,-,1,21.2526,142.41
seq,gcc,trial_60,8,-,1,27.0298,583.77
seq,clang,trial_61,1,-,1,24.5291,45.91
bulk,gcc,trial_61,2,25,1,15.2357,407.32
bulk,gcc,trial_61,4,25,1,18.8825,258.82
bulk,clang,trial_61,4,25,1,15.0388,246.63
bulk,clang,trial_61,2,25,1,16.0239,87.18
bulk,gcc,trial_61,1,25,1,16.3031,179.78
bulk,clang,trial_61,1,25,1,12.2131,45.92
bulk,gcc,trial_61,8,25,1,21.3388,801.2
bulk,clang,trial_61,8,25,1,19.039,192.91
bulk,gcc,trial_61,2,5,1,22.5034,217.51
bulk,clang,trial_61,2,5,1,18.7694,70.5
bulk,clang,trial_61,4,5,1,16.4477,140.82
bulk,clang,trial_61,1,5,1,15.4537,37.35
bulk,clang,trial_61,8,5,1,18.3372,247.03
bulk,gcc,trial_61,4,5,1,20.8851,308.26
bulk,gcc,trial_61,8,5,1,22.152,379.89
bulk,gcc,trial_61,1,5,1,17.8178,168.73
bulk,clang,trial_61,1,50,1,13.3785,55.57
bulk,clang,trial_61,8,50,1,16.4678,422.22
bulk,gcc,trial_61,8,50,1,21.2125,734.51
bulk,gcc,trial_61,1,50,1,15.8938,149.92
bulk,gcc,trial_61,2,50,1,19.1986,130.79
bulk,clang,trial_61,2,50,1,13.2765,98.94
bulk,clang,trial_61,4,50,1,15.1558,189.13
bulk,gcc,trial_61,4,50,1,21.8263,825.69
bulk,clang,trial_61,2,75,1,15.3723,83.41
bulk,gcc,trial_61,2,75,1,17.9332,197.56
bulk,gcc,trial_61,4,75,1,21.993,464.01
bulk,gcc,trial_61,8,75,1,19.8565,393.36
bulk,clang,trial_61,4,75,1,15.7659,123.61
bulk,clang,trial_61,8,75,1,14.2866,430.84
bulk,gcc,trial_61,1,75,1,16.31,210.42
bulk,clang,trial_61,1,75,1,14.1921,59.26
seq,gcc,trial_61,1,-,1,25.0467,137.81
seq,clang,trial_61,2,-,1,18.6798,52.48
seq,gcc,trial_61,2,-,1,21.6972,215.04
seq,clang,trial_61,4,-,1,20.5002,144.83
seq,gcc,trial_61,4,-,1,24.1884,564.35
seq,clang,trial_61,8,-,1,20.9651,286.16
seq,gcc,trial_61,8,-,1,24.6419,320.73
seq,clang,trial_62,1,-,1,17.8682,49.99
bulk,gcc,trial_62,2,25,1,19.8356,432.84
bulk,gcc,trial_62,4,25,1,19.7768,625.81
bulk,clang,trial_62,4,25,1,14.9978,182.53
bulk,clang,trial_62,2,25,1,14.4456,103.27
bulk,gcc,trial_62,1,25,1,14.3288,256.36
bulk,clang,trial_62,1,25,1,12.8977,38.74
bulk,gcc,trial_62,8,25,1,25.8017,449.37
bulk,clang,trial_62,8,25,1,17.7804,290.45
bulk,gcc,trial_62,2,5,1,23.759,92.84
bulk,clang,trial_62,2,5,1,17.5354,57.49
bulk,clang,trial_62,4,5,1,18.9172,224.02
bulk,clang,trial_62,1,5,1,17.7692,35.56
bulk,clang,trial_62,8,5,1,20.6802,469.74
bulk,gcc,trial_62,4,5,1,23.2659,351.98
bulk,gcc,trial_62,8,5,1,26.436,335.29
bulk,gcc,trial_62,1,5,1,19.6784,130.88
bulk,clang,trial_62,1,50,1,13.1168,76.0
bulk,clang,trial_62,8,50,1,17.4139,264.88
bulk,gcc,trial_62,8,50,1,19.0594,729.32
bulk,gcc,trial_62,1,50,1,16.4316,200.12
bulk,gcc,trial_62,2,50,1,18.7505,119.52
bulk,clang,trial_62,2,50,1,14.8939,85.75
bulk,clang,trial_62,4,50,1,16.4463,153.04
bulk,gcc,trial_62,4,50,1,19.7209,371.22
bulk,clang,trial_62,2,75,1,15.4251,86.64
bulk,gcc,trial_62,2,75,1,21.3354,401.65
bulk,gcc,trial_62,4,75,1,18.0033,507.46
bulk,gcc,trial_62,8,75,1,23.7451,1080.84
bulk,clang,trial_62,4,75,1,15.6908,201.75
bulk,clang,trial_62,8,75,1,15.6475,223.8
bulk,gcc,trial_62,1,75,1,16.967,124.61
bulk,clang,trial_62,1,75,1,12.8869,61.01
seq,gcc,trial_62,1,-,1,20.4882,67.66
seq,clang,trial_62,2,-,1,20.7814,65.14
seq,gcc,trial_62,2,-,1,24.7426,283.53
seq,clang,trial_62,4,-,1,18.898,140.66
seq,gcc,trial_62,4,-,1,26.2598,210.31
seq,clang,trial_62,8,-,1,23.4694,323.61
seq,gcc,trial_62,8,-,1,24.2594,1008.86
seq,clang,trial_63,1,-,1,18.0255,34.36
bulk,gcc,trial_63,2,25,1,16.5412,206.71
bulk,gcc,trial_63,4,25,1,18.8738,581.49
bulk,clang,trial_63,4,25,1,14.359,188.47
bulk,clang,trial_63,2,25,1,14.4655,96.86
bulk,gcc,trial_63,1,25,1,16.5358,172.69
bulk,clang,trial_63,1,25,1,11.9998,26.9
bulk,gcc,trial_63,8,25,1,22.2373,413.01
bulk,clang,trial_63,8,25,1,18.2015,344.07
bulk,gcc,trial_63,2,5,1,21.5772,186.36
bulk,clang,trial_63,2,5,1,17.8029,64.09
bulk,clang,trial_63,4,5,1,17.3266,181.25
bulk,clang,trial_63,1,5,1,17.6307,55.79
bulk,clang,trial_63,8,5,1,18.8385,292.58
bulk,gcc,trial_63,4,5,1,26.1968,498.54
bulk,gcc,trial_63,8,5,1,24.132,1060.42
bulk,gcc,trial_63,1,5,1,18.653,127.29
bulk,clang,trial_63,1,50,1,13.606,55.63
bulk,clang,trial_63,8,50,1,19.0272,404.68
bulk,gcc,trial_63,8,50,1,23.3729,454.5
bulk,gcc,trial_63,1,50,1,15.7773,154.66
bulk,gcc,trial_63,2,50,1,18.6047,304.52
bulk,clang,trial_63,2,50,1,14.1513,106.43
bulk,clang,trial_63,4,50,1,17.1035,167.26
bulk,gcc,trial_63,4,50,1,19.0454,787.6
bulk,clang,trial_63,2,75,1,15.979,91.47
bulk,gcc,trial_63,2,75,1,19.2566,123.7
bulk,gcc,trial_63,4,75,1,20.839,476.77
bulk,gcc,trial_63,8,75,1,26.0644,870.17
bulk,clang,trial_63,4,75,1,16.4923,172.01
bulk,clang,trial_63,8,75,1,17.1653,315.01
bulk,gcc,trial_63,1,75,1,14.3563,128.36
bulk,clang,trial_63,1,75,1,14.3688,35.5
seq,gcc,trial_63,1,-,1,24.4797,188.07
seq,clang,trial_63,2,-,1,20.3387,74.14
seq,gcc,trial_63,2,-,1,26.0317,229.09
seq,clang,trial_63,4,-,1,16.4111,223.96
seq,gcc,trial_63,4,-,1,26.3994,302.16
seq,clang,trial_63,8,-,1,20.6103,274.2
seq,gcc,trial_63,8,-,1,26.945,320.73
seq,clang,trial_64,1,-,1,17.4487,25.6
bulk,gcc,trial_64,2,25,1,19.0142,131.91
bulk,gcc,trial_64,4,25,1,20.2988,258.82
bulk,clang,trial_64,4,25,1,15.0434,147.06
bulk,clang,trial_64,2,25,1,13.2881,106.16
bulk,gcc,trial_64,1,25,1,16.1705,122.93
bulk,clang,trial_64,1,25,1,16.1073,39.74
bulk,gcc,trial_64,8,25,1,19.5449,413.01
bulk,clang,trial_64,8,25,1,19.6905,367.08
bulk,gcc,trial_64,2,5,1,22.3077,280.85
bulk,clang,trial_64,2,5,1,17.3094,83.03
bulk,clang,trial_64,4,5,1,19.0921,148.66
bulk,clang,trial_64,1,5,1,17.7225,46.57
bulk,clang,trial_64,8,5,1,19.4289,412.26
bulk,gcc,trial_64,4,5,1,23.9262,468.09
bulk,gcc,trial_64,8,5,1,20.1928,344.32
bulk,gcc,trial_64,1,5,1,19.0619,133.62
bulk,clang,trial_64,1,50,1,13.5777,60.25
bulk,clang,trial_64,8,50,1,17.44,400.62
bulk,gcc,trial_64,8,50,1,22.4647,1157.94
bulk,gcc,trial_64,1,50,1,13.4889,204.09
bulk,gcc,trial_64,2,50,1,20.5368,397.48
bulk,clang,trial_64,2,50,1,13.6627,82.52
bulk,clang,trial_64,4,50,1,15.3301,226.15
bulk,gcc,trial_64,4,50,1,20.7809,250.27
bulk,clang,trial_64,2,75,1,10.6732,92.4
bulk,gcc,trial_64,2,75,1,20.9226,123.7
bulk,gcc,trial_64,4,75,1,18.9751,521.92
bulk,gcc,trial_64,8,75,1,22.2778,1112.08
bulk,clang,trial_64,4,75,1,14.2435,192.17
bulk,clang,trial_64,8,75,1,16.7105,443.6
bulk,gcc,trial_64,1,75,1,16.3954,232.64
bulk,clang,trial_64,1,75,1,11.1588,40.26
seq,gcc,trial_64,1,-,1,22.8307,113.28
